split,threat_type,event_text
train,adware,SearchProtect adware bundled with freeware on LAPTOP-FACULTY-2 [ts=2026-03-14T03:48Z device=KIOSK-FRONT-2]
train,adware,Popup ads injector adware tracking installs for warden [source=Windows Event Log device=HOSTEL-PC-18]
train,adware,Browser hijacking adware reset search engine to unknown site [source=DNS user=hr]
train,adware,Bundlore adware injected popup ads after a freeware install on DESKTOP-SBJAOKO [confidence=medium device=LAB-PC-69]
train,adware,Adware.Generic PUP hijacked the homepage and search engine for registrar [sensor=ids user=demo]
train,adware,SearchProtect adware bundled with readme_for_decrypt.txt then changed Chrome search
train,adware,Unwanted adware tracking installs and injecting popup ads on 10.87.54.200 [evt=751347 source=Sysmon]
train,adware,Browser hijacker adware Bundlore reset the start page on LAPTOP-FACULTY-2
train,adware,Adware.Generic changing homepage after freeware bundled with fee-receipt.pdf.js [source=Auth evt=926658]
train,adware,SearchProtect adware injected popup ads and reset the search engine [sensor=ids source=Email]
train,adware,Unwanted PUP adware tracking installs for warden on VM-PROJECT-03 [confidence=high proto=RDP]
train,adware,Browser hijacking adware Bundlore on 10.0.0.8 injecting popup ads [device=LAB-PC-39 evt=726510]
train,adware,Adware Bundlore browser hijacker injecting popup ads [evt=616960 source=Proxy]
train,adware,Unwanted adware detection family Adware.Generic changing homepage [user=warden sensor=dns]
test,adware,Bundlore adware hijacked Chrome homepage and injected popup ads [confidence=medium source=Firewall]
test,adware,Adware.Generic PUP changed search settings for hr
test,adware,Bundlore adware hijacked Chrome homepage and injected popup ads
test,adware,Adware.Generic PUP changed search settings for cashier [user=nurse confidence=high]
test,adware,Bundlore adware hijacked Chrome homepage and injected popup ads [sensor=ids device=LAB-PC-36]
test,adware,Adware.Generic PUP changed search settings for principal [source=Network IDS sensor=edr]
test,adware,Bundlore adware hijacked Chrome homepage and injected popup ads [confidence=critical proto=SMTP]
test,adware,Adware.Generic PUP changed search settings for warden [device=WS-ACCOUNTS-04 user=faculty]
test,adware,Bundlore adware hijacked Chrome homepage and injected popup ads [confidence=high user=faculty]
test,adware,Adware.Generic PUP changed search settings for registrar
train,rootkit,Kernel-mode rootkit TDSS hiding malicious driver [user=cashier proto=TCP]
train,rootkit,ZeroAccess rootkit family concealing processes on LAB-PC-59
train,rootkit,Hidden driver rootkit Alureon surviving ordinary antivirus cleanup [source=EDR sensor=sysmon]
train,rootkit,Rootkit hiding files and processes from Task Manager on 10.87.54.235 [device=VM-STUDENT-09 user=cashier]
train,rootkit,TDSS / ZeroAccess kernel-mode rootkit detected in boot record [device=LAB-PC-30 user=librarian]
train,rootkit,Bootkit TDSS kernel-mode rootkit hiding a malicious driver on LAB-PC-27 [confidence=high device=LAB-PC-69]
train,rootkit,ZeroAccess rootkit concealing processes from Task Manager after reboot
train,rootkit,Alureon hidden driver rootkit survived ordinary antivirus cleanup on 10.87.54.218
train,rootkit,Kernel-mode rootkit family TDSS detected in the boot record of PC-LAB-NET-14
train,rootkit,Rootkit scan: ZeroAccess still hiding files and processes on 10.87.54.7 [source=Remote Agent device=KIOSK-FRONT-2]
train,rootkit,Kernel-mode rootkit Alureon hiding a malicious driver from Task Manager
train,rootkit,TDSS bootkit in the boot record survived ordinary antivirus cleanup on SRV-AD-01 [source=USB confidence=critical]
train,rootkit,ZeroAccess rootkit family concealing processes after reboot of 10.87.54.226
train,rootkit,Hidden driver rootkit TDSS / ZeroAccess detected on VM-SOC-LAB-11
train,rootkit,Kernel-mode rootkit TDSS hiding malicious driver
train,rootkit,ZeroAccess rootkit family concealing processes on KIOSK-FRONT-2 [source=Endpoint confidence=critical]
train,rootkit,Hidden driver rootkit Alureon surviving ordinary antivirus cleanup [source=Laptop Mail Guard evt=816535]
train,rootkit,Rootkit hiding files and processes from Task Manager on 198.51.100.22 [sensor=sysmon confidence=medium]
train,rootkit,TDSS / ZeroAccess kernel-mode rootkit detected in boot record [user=demo sensor=mail]
train,rootkit,Bootkit TDSS kernel-mode rootkit hiding a malicious driver on PC-LIBRARY-03 [evt=257544 source=EDR]
train,rootkit,ZeroAccess rootkit concealing processes from Task Manager after reboot [source=EDR confidence=high]
train,rootkit,Alureon hidden driver rootkit survived ordinary antivirus cleanup on 10.87.54.44 [device=PC-RECEPTION-01 source=Sysmon]
train,rootkit,Kernel-mode rootkit family TDSS detected in the boot record of LAPTOP-FACULTY-2 [source=Auth evt=569450]
train,rootkit,Rootkit scan: ZeroAccess still hiding files and processes on 10.87.54.42 [device=NURSE-STATION-2 sensor=sysmon]
train,rootkit,Kernel-mode rootkit Alureon hiding a malicious driver from Task Manager [sensor=mail user=admin]
train,rootkit,TDSS bootkit in the boot record survived ordinary antivirus cleanup on KIOSK-FRONT-2 [device=LAB-PC-66 source=USB]
train,rootkit,ZeroAccess rootkit family concealing processes after reboot of 10.87.54.106 [device=LAB-PC-71 source=Laptop File Guard]
train,rootkit,Hidden driver rootkit TDSS / ZeroAccess detected on WS-ACCOUNTS-04
train,rootkit,Kernel-mode rootkit TDSS hiding malicious driver
train,rootkit,ZeroAccess rootkit family concealing processes on NURSE-STATION-2 [user=admin confidence=medium]
train,rootkit,Hidden driver rootkit Alureon surviving ordinary antivirus cleanup [confidence=high device=NURSE-STATION-2]
train,rootkit,Rootkit hiding files and processes from Task Manager on 10.87.54.200
train,rootkit,TDSS / ZeroAccess kernel-mode rootkit detected in boot record [user=cashier confidence=high]
train,rootkit,Bootkit TDSS kernel-mode rootkit hiding a malicious driver on MAIL-GW-1 [device=MAIL-GW-1 proto=FILE]
train,rootkit,ZeroAccess rootkit concealing processes from Task Manager after reboot [ts=2026-06-19T05:33Z confidence=high]
train,rootkit,Alureon hidden driver rootkit survived ordinary antivirus cleanup on 192.168.0.55 [proto=HTTPS device=HOSTEL-PC-18]
train,rootkit,Kernel-mode rootkit family TDSS detected in the boot record of WS-ACCOUNTS-04 [confidence=high user=nurse]
train,rootkit,Rootkit scan: ZeroAccess still hiding files and processes on 10.87.54.124 [ts=2026-02-25T05:28Z source=SIEM]
train,rootkit,Kernel-mode rootkit Alureon hiding a malicious driver from Task Manager [ts=2026-01-21T00:11Z user=srinu]
train,rootkit,TDSS bootkit in the boot record survived ordinary antivirus cleanup on LAPTOP-HOD-CSE [user=principal sensor=dns]
train,rootkit,ZeroAccess rootkit family concealing processes after reboot of 10.87.54.31 [device=LAB-PC-82 evt=140905]
train,rootkit,Hidden driver rootkit TDSS / ZeroAccess detected on WS-EXAM-CELL
train,rootkit,Kernel-mode rootkit TDSS hiding malicious driver [source=Proxy proto=FILE]
train,rootkit,ZeroAccess rootkit family concealing processes on WS-EXAM-CELL [proto=FILE sensor=proxy]
train,rootkit,Hidden driver rootkit Alureon surviving ordinary antivirus cleanup [proto=FILE source=Endpoint]
train,rootkit,Rootkit hiding files and processes from Task Manager on 172.20.10.5 [proto=SMTP evt=274798]
train,rootkit,TDSS / ZeroAccess kernel-mode rootkit detected in boot record [ts=2026-08-15T08:28Z source=Sysmon]
train,rootkit,Bootkit TDSS kernel-mode rootkit hiding a malicious driver on DESKTOP-SBJAOKO [sensor=mail device=NURSE-STATION-2]
train,rootkit,ZeroAccess rootkit concealing processes from Task Manager after reboot [sensor=agent user=akash]
train,rootkit,Alureon hidden driver rootkit survived ordinary antivirus cleanup on 10.0.0.8 [confidence=high proto=RDP]
train,rootkit,Kernel-mode rootkit family TDSS detected in the boot record of DESKTOP-SBJAOKO [evt=489992 confidence=high]
train,rootkit,Rootkit scan: ZeroAccess still hiding files and processes on 192.168.1.24 [source=Network IDS proto=RDP]
train,rootkit,Kernel-mode rootkit Alureon hiding a malicious driver from Task Manager [confidence=critical proto=RDP]
train,rootkit,TDSS bootkit in the boot record survived ordinary antivirus cleanup on VM-PROJECT-03
train,rootkit,ZeroAccess rootkit family concealing processes after reboot of 192.168.1.24 [source=USB proto=SMTP]
train,rootkit,Hidden driver rootkit TDSS / ZeroAccess detected on LAB-PC-45
train,rootkit,Kernel-mode rootkit TDSS hiding malicious driver [proto=FILE device=MAIL-GW-1]
train,rootkit,ZeroAccess rootkit family concealing processes on LAB-PC-43
train,rootkit,Hidden driver rootkit Alureon surviving ordinary antivirus cleanup [proto=SMB source=Endpoint]
train,rootkit,Rootkit hiding files and processes from Task Manager on 10.87.54.23 [proto=SMTP confidence=medium]
train,rootkit,TDSS / ZeroAccess kernel-mode rootkit detected in boot record [ts=2026-08-22T09:22Z device=LAPTOP-FACULTY-2]
train,rootkit,Bootkit TDSS kernel-mode rootkit hiding a malicious driver on VM-STUDENT-09 [sensor=usb ts=2026-03-16T22:15Z]
train,rootkit,ZeroAccess rootkit concealing processes from Task Manager after reboot [source=Email ts=2026-05-26T15:27Z]
train,rootkit,Alureon hidden driver rootkit survived ordinary antivirus cleanup on 10.87.54.218 [device=LAB-PC-56 source=Windows Event Log]
train,rootkit,Kernel-mode rootkit family TDSS detected in the boot record of KIOSK-FRONT-2
train,rootkit,Rootkit scan: ZeroAccess still hiding files and processes on 10.87.54.9 [evt=818123 confidence=critical]
train,rootkit,Kernel-mode rootkit Alureon hiding a malicious driver from Task Manager
train,rootkit,TDSS bootkit in the boot record survived ordinary antivirus cleanup on VM-SOC-LAB-11
train,rootkit,ZeroAccess rootkit family concealing processes after reboot of 10.87.54.200 [user=hr confidence=medium]
train,rootkit,Hidden driver rootkit TDSS / ZeroAccess detected on PC-LIBRARY-03
train,rootkit,Kernel-mode rootkit TDSS hiding malicious driver [ts=2026-07-18T04:15Z source=USB]
train,rootkit,ZeroAccess rootkit family concealing processes on WS-FINANCE-12 [source=Auth evt=297722]
train,rootkit,Hidden driver rootkit Alureon surviving ordinary antivirus cleanup [source=DNS evt=566080]
train,rootkit,Rootkit hiding files and processes from Task Manager on 192.168.1.24 [proto=FILE sensor=siem]
train,rootkit,TDSS / ZeroAccess kernel-mode rootkit detected in boot record [sensor=edr ts=2026-07-20T18:32Z]
train,rootkit,Bootkit TDSS kernel-mode rootkit hiding a malicious driver on SRV-AD-01 [evt=970808 proto=FILE]
train,rootkit,ZeroAccess rootkit concealing processes from Task Manager after reboot [proto=SMB sensor=edr]
train,rootkit,Alureon hidden driver rootkit survived ordinary antivirus cleanup on 10.87.54.104 [evt=690928 device=LAB-PC-82]
train,rootkit,Kernel-mode rootkit family TDSS detected in the boot record of VM-STUDENT-09 [evt=855250 confidence=medium]
train,rootkit,Rootkit scan: ZeroAccess still hiding files and processes on 192.168.43.12 [ts=2026-04-23T01:45Z confidence=high]
train,rootkit,Kernel-mode rootkit Alureon hiding a malicious driver from Task Manager [source=SIEM ts=2026-04-24T07:18Z]
train,rootkit,TDSS bootkit in the boot record survived ordinary antivirus cleanup on KIOSK-FRONT-2 [device=LAPTOP-FACULTY-2 user=admin]
train,rootkit,ZeroAccess rootkit family concealing processes after reboot of 172.16.4.18 [ts=2026-03-23T13:08Z user=akash]
train,rootkit,Hidden driver rootkit TDSS / ZeroAccess detected on LAPTOP-HR04
train,rootkit,Kernel-mode rootkit TDSS hiding malicious driver [evt=792369 source=USB]
train,rootkit,ZeroAccess rootkit family concealing processes on KIOSK-FRONT-2
train,rootkit,Hidden driver rootkit Alureon surviving ordinary antivirus cleanup [source=Laptop File Guard ts=2026-04-10T16:06Z]
train,rootkit,Rootkit hiding files and processes from Task Manager on 10.87.54.44
train,rootkit,TDSS / ZeroAccess kernel-mode rootkit detected in boot record [user=labtech confidence=medium]
train,rootkit,Bootkit TDSS kernel-mode rootkit hiding a malicious driver on MAIL-GW-1
train,rootkit,ZeroAccess rootkit concealing processes from Task Manager after reboot
train,rootkit,Alureon hidden driver rootkit survived ordinary antivirus cleanup on 10.87.54.157
train,rootkit,Kernel-mode rootkit family TDSS detected in the boot record of KIOSK-FRONT-2 [sensor=sysmon source=Endpoint]
train,rootkit,Rootkit scan: ZeroAccess still hiding files and processes on 10.87.54.9 [ts=2026-08-27T14:48Z evt=828827]
train,rootkit,Kernel-mode rootkit Alureon hiding a malicious driver from Task Manager [confidence=high source=Firewall]
train,rootkit,TDSS bootkit in the boot record survived ordinary antivirus cleanup on DESKTOP-SBJAOKO [sensor=agent user=admin]
train,rootkit,ZeroAccess rootkit family concealing processes after reboot of 198.51.100.22 [ts=2026-01-26T17:11Z device=VM-SOC-LAB-11]
train,rootkit,Hidden driver rootkit TDSS / ZeroAccess detected on PC-LIBRARY-03 [device=LAB-PC-07 user=cashier]
train,rootkit,Kernel-mode rootkit TDSS hiding malicious driver [proto=HTTPS user=helpdesk]
train,rootkit,ZeroAccess rootkit family concealing processes on VM-SOC-LAB-11 [user=principal device=HOSTEL-PC-18]
test,rootkit,Bootkit scan: TDSS rootkit hiding a malicious kernel driver [sensor=sysmon user=principal]
test,rootkit,ZeroAccess rootkit still concealing processes after reboot of LAB-PC-77 [sensor=mail ts=2026-01-15T07:42Z]
